subject,session,channel,epoch_id,Q1,Q2,Q3,mean_diag_delta,mean_diag_theta,mean_diag_alpha,mean_diag_beta,mean_diag_gamma,mean_diag,mean_all,mean_offdiag,theta_alpha_coupling,alpha_beta_coupling,peak_diag,peak_diag_freq
sub-011,ses-01,CP4,7,4,2,2,8.8173,6.6600,6.6334,3.5362,0.0000,3.4344,5.3628,5.3387,6.3991,4.7311,17.4482,1.0000
sub-011,ses-01,CP4,8,8,2,2,12.7509,10.3272,8.9206,3.5490,0.0000,4.4645,5.8824,5.8254,6.6498,6.2774,33.9535,1.0000
sub-011,ses-01,CP4,9,8,2,2,4.8987,3.4704,11.6401,4.3158,0.0000,3.7075,5.2078,5.1730,2.7698,5.3692,28.9557,10.0000
sub-011,ses-01,CP4,10,8,2,2,8.0418,7.7599,8.8576,9.0734,0.0000,5.4490,5.6273,5.5421,5.0107,4.5538,17.8642,15.0000
sub-011,ses-01,CP4,11,8,2,2,5.9152,9.7898,9.9169,6.0064,0.0000,4.6606,5.4944,5.4426,2.7462,5.8117,24.2798,10.0000
sub-011,ses-01,CP4,12,8,2,2,41.3738,40.3134,20.3074,10.6713,0.0000,13.6586,19.9455,19.8696,36.8626,17.3235,64.9270,2.0000
sub-011,ses-01,CP4,13,4,2,2,26.1237,5.1629,4.2122,5.1504,0.0000,5.0552,6.0503,5.9451,4.3846,5.2453,52.4387,1.0000
sub-011,ses-01,CP4,14,4,4,2,6.9788,6.0708,6.7402,3.9591,0.0000,3.3514,5.8752,5.8722,7.0777,7.8611,23.1775,8.0000
sub-011,ses-01,CP4,15,8,2,2,3.7707,5.5041,7.8074,1.8724,0.0000,2.5183,5.5233,5.5445,6.4193,5.3342,36.8171,10.0000
sub-011,ses-01,CP4,16,8,2,2,9.4878,10.8533,9.0455,4.0450,0.0000,4.3773,6.1297,6.1059,3.5917,5.1945,28.8525,9.0000
sub-011,ses-01,CP4,17,8,2,2,9.9199,8.3770,8.5643,6.2293,0.0000,4.7803,5.8721,5.8208,5.6232,7.8619,35.0576,14.0000
sub-011,ses-01,CP4,18,8,2,2,8.7157,6.3003,3.1996,2.2225,0.0000,2.5152,5.5165,5.5426,5.3127,5.7773,16.8049,2.0000
sub-011,ses-01,CP4,19,2,4,0,7.2959,4.4606,4.0802,4.0396,0.0000,2.8842,5.3950,5.3980,8.1048,3.8598,18.0489,22.0000
sub-011,ses-01,CP4,20,4,4,2,7.8869,6.2270,5.8725,3.5964,0.0000,3.2196,4.9454,4.9136,4.3679,5.3585,20.6120,1.0000
sub-011,ses-01,CP4,21,8,2,2,19.3364,2.4862,9.9699,5.5450,0.0000,5.0976,6.2489,6.1864,4.4572,6.2168,52.4365,1.0000
sub-011,ses-01,O2,0,4,4,2,11.9175,3.7565,3.4071,4.2784,0.0000,3.2269,5.6803,5.6836,4.5746,4.7764,20.5026,2.0000
sub-011,ses-01,O2,1,2,4,2,5.7111,6.5602,5.9363,4.6737,0.0000,3.3828,5.4659,5.4533,5.1543,7.2516,15.9264,12.0000
sub-011,ses-01,O2,2,4,2,2,17.3216,7.5350,6.3488,4.5931,0.0000,4.5867,6.5462,6.5227,6.3965,6.8209,25.1471,16.0000
sub-011,ses-01,O2,3,4,4,2,8.8287,3.8849,2.6283,4.2722,0.0000,2.8410,6.6321,6.6674,4.6401,4.4641,14.5816,15.0000
sub-011,ses-01,O2,4,8,2,2,13.2536,4.5657,5.1133,2.7420,0.0000,3.2001,5.3891,5.3817,4.0121,6.2523,38.9323,3.0000
sub-011,ses-01,O2,5,4,2,2,8.2614,14.4580,8.7389,8.0724,0.0000,5.7733,6.1120,6.0317,5.3849,5.2342,22.8883,6.0000
sub-011,ses-01,O2,6,2,4,2,6.4400,3.4300,4.5596,3.7983,0.0000,2.7027,5.3480,5.3598,7.8282,5.6256,13.6428,8.0000
sub-011,ses-01,O2,7,4,2,2,19.4079,1.6741,3.1457,4.1656,0.0000,3.6594,5.3689,5.2783,5.0000,3.8968,64.9243,1.0000
sub-011,ses-01,O2,8,8,2,2,15.2058,2.0827,10.5072,4.0335,0.0000,4.2938,6.0001,5.9522,5.6131,6.2370,48.3521,1.0000
sub-011,ses-01,O2,9,8,2,2,13.6536,8.2977,4.1408,2.1113,0.0000,3.2581,5.8516,5.8552,5.2654,7.1072,38.6880,2.0000
sub-011,ses-01,O2,10,8,2,2,8.3078,9.0331,3.7831,3.3015,0.0000,3.1391,5.3965,5.4029,3.4486,4.1731,18.3529,4.0000
sub-011,ses-01,O2,11,8,2,2,3.0086,3.0425,6.4202,4.5377,0.0000,2.8306,5.6812,5.6916,4.7553,6.8329,15.5835,8.0000
sub-011,ses-01,O2,12,8,2,2,30.7397,28.9353,16.4820,3.5960,0.0000,8.9382,10.8203,10.7247,33.2941,6.9464,66.9953,2.0000
sub-011,ses-01,O2,13,4,2,2,19.7152,6.6396,9.1065,4.6281,0.0000,5.1215,6.2733,6.1651,8.2610,6.8802,59.0014,1.0000
sub-011,ses-01,O2,14,4,4,2,8.6491,6.7493,2.4034,5.1413,0.0000,3.3221,6.6885,6.6986,6.8266,7.5350,28.1127,1.0000
sub-011,ses-01,O2,15,8,2,2,1.9194,1.2984,12.2104,1.9090,0.0000,2.5802,6.0583,6.0788,5.1963,5.9117,36.9914,10.0000
sub-011,ses-01,O2,16,8,2,2,7.4579,4.5275,7.2034,4.0505,0.0000,3.3446,5.1877,5.1360,4.0913,5.0734,29.1635,10.0000
sub-011,ses-01,O2,17,8,2,2,12.6602,2.5431,5.6130,5.6029,0.0000,3.8914,6.0347,6.0109,3.6915,6.1557,43.0728,1.0000
sub-011,ses-01,O2,18,8,2,2,25.5892,4.3993,7.9633,4.1514,0.0000,5.1559,5.9906,5.8435,6.9756,6.4112,62.0726,1.0000
sub-011,ses-01,O2,19,2,4,0,2.9237,3.9310,3.6642,3.9286,0.0000,2.3367,5.3891,5.4209,5.0429,5.5762,10.3655,17.0000
sub-011,ses-01,O2,20,4,4,2,10.6533,5.6048,3.4458,4.1894,0.0000,3.2598,5.2055,5.1544,4.3737,4.8202,18.9463,1.0000
sub-011,ses-01,O2,21,8,2,2,22.0126,5.7721,5.1302,2.6582,0.0000,4.1041,5.4166,5.3381,7.5164,4.8207,59.9222,1.0000
sub-011,ses-02,Fp1,0,2,4,2,1.4619,9.8726,1.7513,4.1464,0.0000,2.5523,5.3001,5.3157,3.9480,4.9328,21.1070,7.0000
sub-011,ses-02,Fp1,1,4,2,2,3.7052,4.1104,9.4976,5.0164,0.0000,3.5689,6.0056,6.0039,4.1535,6.5385,26.3424,10.0000
sub-011,ses-02,Fp1,2,2,4,2,7.0177,4.0995,5.3162,3.8230,0.0000,2.9317,6.1310,6.1487,5.9460,8.6974,10.6767,16.0000
sub-011,ses-02,Fp1,3,4,2,2,8.9538,4.2671,8.7283,6.9193,0.0000,4.5396,5.5009,5.4500,5.9484,4.7156,23.3678,9.0000
sub-011,ses-02,Fp1,4,8,2,2,6.4536,7.9078,8.3779,5.1144,0.0000,4.0512,6.0213,5.9974,5.0777,6.5964,24.0393,10.0000
sub-011,ses-02,Fp1,5,4,2,2,8.3704,4.8264,6.4859,3.6622,0.0000,3.2398,4.7755,4.7571,3.9464,6.1102,26.4237,1.0000
sub-011,ses-02,Fp1,6,8,2,2,3.1655,3.7326,5.6874,5.8959,0.0000,3.2177,5.0799,5.0687,3.7443,4.3069,16.5977,19.0000
sub-011,ses-02,Fp1,7,8,2,2,11.8779,2.1892,4.3800,6.5182,0.0000,3.8903,8.4168,8.4141,5.8878,4.1281,34.0760,18.0000
sub-011,ses-02,Fp1,8,8,2,2,8.0637,4.4258,6.5451,4.6322,0.0000,3.4755,5.7406,5.7266,7.0104,5.2487,18.1842,14.0000
sub-011,ses-02,Fp1,9,8,2,2,3.9599,7.0937,6.9952,3.6834,0.0000,3.1179,5.5474,5.5404,8.5254,5.4107,16.5297,10.0000
sub-011,ses-02,Fp1,10,8,2,2,5.1898,5.9166,6.4727,3.9062,0.0000,3.1173,5.3973,5.3705,7.3107,6.4473,13.3967,22.0000
sub-011,ses-02,Fp1,11,8,2,2,8.1718,1.0680,9.3752,4.8028,0.0000,3.6197,5.7018,5.6613,4.9023,5.6852,31.6637,10.0000
sub-011,ses-02,Fp1,12,8,2,2,3.3257,2.7918,7.4832,4.0216,0.0000,2.8291,5.7665,5.7779,5.8830,4.9296,12.4274,10.0000
sub-011,ses-02,Fp1,13,8,2,2,12.3771,10.9651,4.7530,3.5348,0.0000,3.9032,5.4562,5.4327,7.3922,5.5816,24.1826,1.0000
sub-011,ses-02,Fp1,14,8,2,2,1.3054,6.6848,8.1659,3.7300,0.0000,3.0104,5.7289,5.7335,4.3744,6.9134,16.8283,10.0000
sub-011,ses-02,Fp1,15,2,4,2,8.9317,4.6862,14.7645,6.7734,0.0000,5.3747,6.6257,6.5699,7.2842,8.0620,38.4250,10.0000
sub-011,ses-02,Fp1,16,4,2,2,8.3995,2.1254,14.2603,4.9299,0.0000,4.4593,5.3527,5.2945,6.8812,4.5021,40.4934,9.0000
sub-011,ses-02,Fp1,17,8,2,2,7.5241,3.2205,11.4009,4.9208,0.0000,4.0780,6.3319,6.2997,5.5324,4.4831,42.8049,9.0000
sub-011,ses-02,Fp1,18,4,2,2,14.5687,5.2774,8.5335,6.5056,0.0000,5.0037,7.0593,7.0290,6.7663,4.7719,37.3079,2.0000
sub-011,ses-02,Fp1,19,4,2,2,3.2670,4.7595,3.9576,4.4185,0.0000,2.6347,5.8665,5.8900,3.1917,6.4224,15.7872,16.0000
sub-011,ses-02,Fp1,20,2,2,2,24.9691,8.5074,3.1149,4.7644,0.0000,4.9891,6.5537,6.4965,4.4329,5.1189,43.8546,2.0000
sub-011,ses-02,Fp1,21,8,2,2,2.9797,7.1294,14.0970,4.8912,0.0000,4.3861,6.3904,6.3460,7.2564,5.9721,29.7949,9.0000
sub-011,ses-02,Fp1,22,8,2,2,2.2962,2.8056,9.5605,2.5131,0.0000,2.5684,5.5453,5.5528,5.4424,5.4259,19.7419,10.0000
sub-011,ses-02,Fp1,23,4,2,2,17.5583,3.8248,6.1129,5.5675,0.0000,4.5253,6.2508,6.1774,4.0180,4.8415,51.5163,2.0000
sub-011,ses-02,Fp1,24,8,2,2,14.2431,1.3553,11.2337,2.7997,0.0000,3.8649,5.3126,5.2181,4.4535,5.1887,50.5666,1.0000
sub-011,ses-02,Fp1,25,8,2,2,12.4124,7.0414,8.4395,3.0706,0.0000,3.9156,5.8359,5.7882,5.6582,4.5916,43.7853,1.0000
sub-011,ses-02,Fp1,26,8,2,2,10.9142,9.6253,8.4243,5.4973,0.0000,4.7481,5.1660,5.0898,4.0221,4.9640,23.9684,22.0000
sub-011,ses-02,Fp1,27,8,2,2,6.0380,8.4235,10.8125,3.5354,0.0000,3.9228,5.4624,5.4219,5.0653,5.5777,22.5085,9.0000
sub-011,ses-02,Fp1,28,8,2,2,16.3711,4.8748,6.0267,6.9443,0.0000,4.9167,5.0391,4.9671,4.9193,5.0061,29.3009,1.0000
sub-011,ses-02,Fp1,29,8,2,2,6.1262,7.9597,8.1913,4.5672,0.0000,3.8341,5.7306,5.6902,3.1453,4.0697,20.3681,1.0000
sub-011,ses-02,C3,0,2,4,2,9.8891,4.9721,5.3742,3.3312,0.0000,3.1394,5.5773,5.5544,4.3750,5.0812,30.2467,1.0000
sub-011,ses-02,C3,1,4,2,2,3.1491,6.8197,4.3947,5.7869,0.0000,3.2901,5.6198,5.6074,9.2394,6.0569,17.4824,10.0000
sub-011,ses-02,C3,2,2,4,2,6.5147,4.0450,2.8887,2.4641,0.0000,2.1303,5.2872,5.3178,4.8909,6.7484,12.1780,3.0000
sub-011,ses-02,C3,3,4,2,2,6.8456,9.4804,6.3720,5.9864,0.0000,4.2177,5.4699,5.4288,6.7068,4.9587,19.3186,16.0000
sub-011,ses-02,C3,4,8,2,2,9.3200,7.1929,4.8672,5.2209,0.0000,3.7936,5.4536,5.4208,4.6674,5.2870,16.8095,10.0000
sub-011,ses-02,C3,5,4,2,2,4.5615,5.8943,7.3929,3.8801,0.0000,3.1772,5.2381,5.2256,5.3357,5.5347,20.8657,6.0000
sub-011,ses-02,C3,6,8,2,2,5.6341,3.6098,9.2301,4.5954,0.0000,3.5371,5.6776,5.6503,6.2068,5.8698,23.2092,11.0000
sub-011,ses-02,C3,7,8,2,2,3.7016,4.1161,5.7712,15.1615,0.0000,6.1162,23.3242,23.5798,8.9324,16.2749,51.0508,15.0000
sub-011,ses-02,C3,8,8,2,2,2.3908,7.3203,4.1712,4.3164,0.0000,2.7903,5.2259,5.2363,8.4966,6.1102,12.3131,22.0000
sub-011,ses-02,C3,9,8,2,2,7.9965,7.5204,7.4527,2.6160,0.0000,3.2742,5.2417,5.2107,5.5540,5.8227,22.6640,1.0000
sub-011,ses-02,C3,10,8,2,2,4.6217,10.2136,4.6751,2.8524,0.0000,2.8947,6.0890,6.0806,7.1876,6.0322,16.2025,14.0000
sub-011,ses-02,C3,11,8,2,2,14.8372,3.5720,4.3283,2.9260,0.0000,3.2010,5.1157,5.1058,4.4330,5.9861,23.7474,3.0000
sub-011,ses-02,C3,12,8,2,2,6.4875,12.6504,3.8539,4.0929,0.0000,3.5554,5.8817,5.8631,3.9463,5.9673,33.5581,7.0000
sub-011,ses-02,C3,13,8,2,2,4.7194,3.5665,4.8401,4.0092,0.0000,2.6582,5.2766,5.2721,3.7976,4.8783,14.1092,11.0000
sub-011,ses-02,C3,14,8,2,2,9.0989,8.0254,6.8779,6.8588,0.0000,4.6262,5.9169,5.8578,6.0611,6.2541,25.1853,17.0000
sub-011,ses-02,C3,15,2,4,2,12.7385,5.3449,11.5225,5.3674,0.0000,4.9127,5.8512,5.7777,3.8757,4.0557,37.0199,1.0000
sub-011,ses-02,C3,16,4,2,2,6.1101,2.7634,10.1690,6.0985,0.0000,4.0881,5.8736,5.8457,7.3770,5.7755,17.2376,9.0000
sub-011,ses-02,C3,17,8,2,2,14.1459,6.4965,10.4021,6.7631,0.0000,5.4163,5.9569,5.8602,6.0386,4.8201,29.6628,9.0000
sub-011,ses-02,C3,18,4,2,2,21.1065,6.6641,5.9347,18.7252,0.0000,9.0725,24.3740,24.5505,5.1826,20.0115,56.6441,18.0000
sub-011,ses-02,C3,19,4,2,2,20.7447,3.7604,3.6605,5.6462,0.0000,4.4973,8.2161,8.1715,4.1232,9.0316,49.2097,1.0000
sub-011,ses-02,C3,20,2,2,2,7.7889,3.1726,5.0019,6.8887,0.0000,3.8002,6.1015,6.0890,6.2106,5.6975,26.5436,21.0000
sub-011,ses-02,C3,21,8,2,2,12.4463,4.3119,12.9303,4.6527,0.0000,4.7698,5.5918,5.5047,3.2060,4.8776,43.8944,9.0000
sub-011,ses-02,C3,22,8,2,2,4.3170,2.3436,12.0131,4.9079,0.0000,3.7796,5.2408,5.2137,10.3459,6.0116,20.2103,17.0000
sub-011,ses-02,C3,23,4,2,2,9.5526,6.4249,5.8141,4.5993,0.0000,3.6880,5.3919,5.3618,4.5438,3.4583,31.9242,1.0000
sub-011,ses-02,C3,24,8,2,2,10.9429,5.9643,5.0873,4.1704,0.0000,3.5434,5.0687,5.0240,3.4800,6.3547,23.0672,1.0000
sub-011,ses-02,C3,25,8,2,2,9.6206,7.7751,17.3995,4.7156,0.0000,5.4717,6.5091,6.4207,8.8719,5.7793,35.5110,9.0000
sub-011,ses-02,C3,26,8,2,2,9.2184,4.2856,6.6761,3.0909,0.0000,3.1222,5.0515,5.0240,6.6584,4.6374,19.5544,1.0000
sub-011,ses-02,C3,27,8,2,2,6.5889,3.5001,11.0362,1.8233,0.0000,3.0297,5.4969,5.4867,4.5418,6.9610,20.5806,11.0000
sub-011,ses-02,C3,28,8,2,2,11.5966,2.3244,5.7123,4.3239,0.0000,3.3993,5.2593,5.2389,5.3385,6.8443,24.2735,1.0000
sub-011,ses-02,C3,29,8,2,2,7.2553,5.9275,5.7181,4.1569,0.0000,3.2809,4.8348,4.8081,6.0246,5.6954,21.1230,2.0000
sub-011,ses-02,CP3,0,2,4,2,14.8992,4.3523,8.0070,2.6998,0.0000,3.7243,5.4487,5.3838,4.2301,6.1629,53.4736,1.0000
sub-011,ses-02,CP3,1,4,2,2,4.0409,7.3684,4.1443,3.8727,0.0000,2.8104,5.4590,5.4504,6.0823,6.5594,11.1294,1.0000
sub-011,ses-02,CP3,2,2,4,2,5.1913,3.7194,6.7631,5.0477,0.0000,3.2986,5.6226,5.6338,5.6990,6.9754,23.3931,13.0000
sub-011,ses-02,CP3,3,4,2,2,13.3198,1.7513,5.2391,5.7937,0.0000,3.8846,5.7638,5.7082,8.2995,4.9850,26.7744,1.0000
sub-011,ses-02,CP3,4,8,2,2,4.1550,4.7046,5.0977,5.2147,0.0000,3.1120,5.5160,5.5126,6.7877,4.6479,15.0137,22.0000
sub-011,ses-02,CP3,5,4,2,2,4.3279,1.9729,5.6004,3.8476,0.0000,2.5308,5.0821,5.0872,6.5993,3.3750,19.5131,10.0000
sub-011,ses-02,CP3,6,8,2,2,5.6067,1.5382,6.4969,4.4882,0.0000,2.9281,5.2984,5.2948,4.4572,4.6056,18.9587,11.0000
sub-011,ses-02,CP3,7,8,2,2,6.5040,5.1906,5.9358,4.3834,0.0000,3.2413,8.5608,8.6173,6.4802,5.3133,16.2727,15.0000
sub-011,ses-02,CP3,8,8,2,2,6.0496,13.9020,5.1716,2.3164,0.0000,3.2779,5.0853,5.0760,11.4582,5.0641,23.2298,7.0000
sub-011,ses-02,CP3,9,8,2,2,4.2946,5.0422,7.7262,2.8335,0.0000,2.8032,5.4136,5.4181,6.8451,6.2133,18.7304,12.0000
sub-011,ses-02,CP3,10,8,2,2,2.9680,7.0693,7.2784,3.1038,0.0000,2.8877,5.5903,5.6017,6.6685,5.8115,14.9772,21.0000
sub-011,ses-02,CP3,11,8,2,2,12.0084,5.7010,2.3130,2.0426,0.0000,2.5877,5.2682,5.2930,3.6694,4.4734,16.8292,2.0000
sub-011,ses-02,CP3,12,8,2,2,5.1990,7.8610,5.2273,4.9054,0.0000,3.4273,5.6946,5.6910,4.4825,5.0759,19.1233,7.0000
sub-011,ses-02,CP3,13,8,2,2,14.1131,4.0917,6.7495,2.8545,0.0000,3.4982,5.7687,5.7310,5.6172,5.3739,46.3853,1.0000
sub-011,ses-02,CP3,14,8,2,2,4.5400,6.6735,8.3989,6.0074,0.0000,4.0313,5.2972,5.2567,5.9135,6.0257,24.2143,14.0000
sub-011,ses-02,CP3,15,2,4,2,9.6205,3.9654,9.6021,3.7875,0.0000,3.7487,5.7206,5.6920,3.1403,3.8976,26.1682,1.0000
sub-011,ses-02,CP3,16,4,2,2,5.6193,5.2049,9.9791,2.9305,0.0000,3.2853,5.9404,5.9388,8.4960,7.7200,22.3042,9.0000
sub-011,ses-02,CP3,17,8,2,2,3.6515,5.4106,9.4805,6.1336,0.0000,4.0202,5.3476,5.3059,5.8747,5.0331,35.1156,9.0000
sub-011,ses-02,CP3,18,4,2,2,6.0363,5.3712,2.8017,13.4721,0.0000,5.5251,13.6578,13.7354,4.6718,9.0817,53.5896,18.0000
sub-011,ses-02,CP3,19,4,2,2,19.6885,2.1532,5.4985,4.2782,0.0000,4.0924,6.5570,6.5031,5.6670,6.4132,54.5025,1.0000
sub-011,ses-02,CP3,20,2,2,2,8.7263,2.9330,6.2482,6.4248,0.0000,3.8988,5.7739,5.7395,2.9186,5.4480,32.3788,1.0000
sub-011,ses-02,CP3,21,8,2,2,3.9206,8.3841,13.3793,3.4653,0.0000,4.0591,5.8262,5.7950,3.4613,6.5770,38.5335,10.0000
sub-011,ses-02,CP3,22,8,2,2,7.4262,2.4366,12.8506,5.9392,0.0000,4.5062,5.3722,5.3092,8.1263,5.9336,26.1669,10.0000
sub-011,ses-02,CP3,23,4,2,2,9.1317,5.6186,3.0113,2.9651,0.0000,2.6887,5.4506,5.4615,6.4403,4.4382,17.5264,1.0000
sub-011,ses-02,CP3,24,8,2,2,23.1060,3.2594,3.5872,3.4236,0.0000,3.9882,5.1871,5.0729,5.3291,5.5050,67.2259,1.0000
sub-011,ses-02,CP3,25,8,2,2,14.3161,8.7009,15.9245,5.5153,0.0000,6.0306,6.1490,6.0273,7.8893,5.3995,46.4802,1.0000
sub-011,ses-02,CP3,26,8,2,2,18.8702,3.0322,7.4519,3.3306,0.0000,4.0842,5.2731,5.1856,7.6628,4.8446,60.6618,1.0000
sub-011,ses-02,CP3,27,8,2,2,5.5022,4.9015,8.0416,4.3769,0.0000,3.4131,5.3231,5.2985,5.0411,5.4063,13.2491,9.0000
sub-011,ses-02,CP3,28,8,2,2,15.4355,2.9840,4.5684,2.6469,0.0000,3.1511,4.8642,4.8142,4.5506,5.8380,52.8126,1.0000
sub-011,ses-02,CP3,29,8,2,2,6.2161,3.0222,9.5949,4.3566,0.0000,3.5153,5.6129,5.6036,5.9934,5.4194,22.3559,10.0000
sub-011,ses-02,O1,0,2,4,2,14.6378,6.6890,9.8451,2.6265,0.0000,4.1517,6.0970,6.0318,5.3111,4.8990,46.8749,1.0000
sub-011,ses-02,O1,1,4,2,2,4.9760,2.4606,7.6421,3.9275,0.0000,2.9455,5.6743,5.6650,7.6068,6.0127,27.5701,10.0000
sub-011,ses-02,O1,2,2,4,2,3.8200,6.1173,7.9407,6.3823,0.0000,3.9619,5.6153,5.5541,5.0293,5.4803,21.0720,15.0000
sub-011,ses-02,O1,3,4,2,2,6.0536,7.9628,2.9954,3.5925,0.0000,2.8079,5.3965,5.4098,6.7607,6.6866,18.5320,6.0000
sub-011,ses-02,O1,4,8,2,2,9.2054,6.5113,6.7084,6.1663,0.0000,4.2623,5.5727,5.5372,4.8918,4.9672,24.8278,1.0000
sub-011,ses-02,O1,5,4,2,2,5.3173,7.8859,4.0540,3.5769,0.0000,2.8753,5.6831,5.6924,7.8652,5.7514,14.7600,7.0000
sub-011,ses-02,O1,6,8,2,2,4.1127,4.2944,10.7944,4.9776,0.0000,3.7931,5.9138,5.8920,5.3666,7.0738,32.2038,9.0000
sub-011,ses-02,O1,7,8,2,2,4.1545,7.1170,11.8409,2.5297,0.0000,3.4655,6.8908,6.9051,6.6980,5.6086,22.6120,11.0000
sub-011,ses-02,O1,8,8,2,2,4.6987,10.4076,8.1872,3.3755,0.0000,3.5681,5.5117,5.4989,13.3361,5.9962,26.1700,7.0000
sub-011,ses-02,O1,9,8,2,2,8.3240,3.2615,4.9951,4.5897,0.0000,3.1623,5.2386,5.2303,4.1205,4.9471,26.3840,1.0000
sub-011,ses-02,O1,10,8,2,2,2.6092,7.6431,7.6140,3.3950,0.0000,3.0425,6.4411,6.4640,10.8385,8.0739,20.5502,8.0000
sub-011,ses-02,O1,11,8,2,2,5.7420,2.3593,8.7980,5.6168,0.0000,3.6793,5.3993,5.3622,5.3694,4.8159,37.0710,10.0000
sub-011,ses-02,O1,12,8,2,2,7.7065,8.8986,5.2663,3.9971,0.0000,3.4879,5.7944,5.7800,5.2222,7.2989,27.3926,2.0000
sub-011,ses-02,O1,13,8,2,2,12.3258,7.4835,7.9953,3.1270,0.0000,3.9037,6.1781,6.1560,5.3492,5.6523,25.1298,9.0000
sub-011,ses-02,O1,14,8,2,2,2.5250,6.7312,11.6055,2.3547,0.0000,3.1923,5.6004,5.5816,9.8753,5.1356,41.0600,9.0000
sub-011,ses-02,O1,15,2,4,2,6.5500,1.2604,3.8496,6.0386,0.0000,3.0893,5.2713,5.2523,4.0677,5.6635,26.0869,18.0000
sub-011,ses-02,O1,16,4,2,2,11.9429,4.6579,15.1229,4.9136,0.0000,5.1399,5.7429,5.6701,6.5596,5.4493,62.0601,9.0000
sub-011,ses-02,O1,17,8,2,2,1.6630,10.1323,10.8416,3.8021,0.0000,3.7595,5.8278,5.8027,4.9129,5.6876,26.0884,9.0000
sub-011,ses-02,O1,18,4,2,2,8.9046,3.3995,5.7632,6.0459,0.0000,3.7766,6.5196,6.5176,4.4269,6.6241,29.9348,1.0000
sub-011,ses-02,O1,19,4,2,2,27.1719,6.1822,8.5323,5.2540,0.0000,5.8817,7.1046,6.9561,7.3955,5.0306,74.0154,1.0000
sub-011,ses-02,O1,20,2,2,2,8.6237,4.6269,7.4002,4.5642,0.0000,3.6451,5.2665,5.2421,6.2426,5.4956,14.4336,1.0000
sub-011,ses-02,O1,21,8,2,2,3.6094,9.1963,6.2957,3.5031,0.0000,3.1288,6.0986,6.1054,5.2684,4.8934,19.7172,7.0000
sub-011,ses-02,O1,22,8,2,2,20.6465,4.6676,8.4613,4.2583,0.0000,4.8228,5.6611,5.5920,4.0237,6.0472,52.3765,1.0000
sub-011,ses-02,O1,23,4,2,2,8.8568,11.1721,5.5321,4.7210,0.0000,4.0624,6.1768,6.1491,7.9503,3.9974,20.7859,1.0000
sub-011,ses-02,O1,24,8,2,2,17.5426,3.3937,10.6741,3.3912,0.0000,4.4622,5.5244,5.4096,7.1127,5.3305,52.6695,1.0000
sub-011,ses-02,O1,25,8,2,2,11.5011,4.4654,6.3219,1.9242,0.0000,2.9491,5.7254,5.7147,6.2921,5.5188,32.7787,1.0000
sub-011,ses-02,O1,26,8,2,2,20.2050,5.2319,8.0409,4.2591,0.0000,4.7759,5.7668,5.7128,5.8206,6.1470,41.6035,1.0000
sub-011,ses-02,O1,27,8,2,2,9.5419,14.0010,9.3024,2.7120,0.0000,4.3080,5.6901,5.6519,4.4283,5.9529,19.6665,6.0000
sub-011,ses-02,O1,28,8,2,2,15.1291,11.8481,5.3377,4.3071,0.0000,4.5564,6.1433,6.0783,7.8420,6.1357,39.7891,1.0000
sub-011,ses-02,O1,29,8,2,2,2.5505,7.1479,13.7305,2.6885,0.0000,3.6309,6.0548,6.0381,13.7159,5.8426,34.1685,9.0000
sub-011,ses-02,Pz,0,2,4,2,10.3381,0.8099,10.0282,5.1006,0.0000,3.9783,5.5611,5.4875,5.6742,4.9827,36.0218,1.0000
sub-011,ses-02,Pz,1,4,2,2,12.1700,6.9067,4.8469,5.6602,0.0000,4.1621,5.8546,5.8232,5.8621,6.7638,31.5508,1.0000
sub-011,ses-02,Pz,2,2,4,2,3.3071,2.1424,9.1503,5.0182,0.0000,3.3008,4.9645,4.9431,3.6074,5.7624,33.3737,9.0000
sub-011,ses-02,Pz,3,4,2,2,9.1282,5.8528,4.7360,4.0820,0.0000,3.2885,4.9834,4.9784,5.4121,4.9883,18.0377,22.0000
sub-011,ses-02,Pz,4,8,2,2,15.3863,6.8931,6.7644,4.2827,0.0000,4.3112,6.5030,6.4852,2.7286,7.3252,31.0567,1.0000
sub-011,ses-02,Pz,5,4,2,2,12.0575,4.7091,9.4552,2.5120,0.0000,3.6385,5.2743,5.2028,6.9796,4.7858,38.0771,1.0000
sub-011,ses-02,Pz,6,8,2,2,15.2636,2.7976,9.6757,4.2358,0.0000,4.3108,5.2022,5.1248,6.2258,5.2162,40.2209,1.0000
sub-011,ses-02,Pz,7,8,2,2,12.9963,5.8142,4.7587,3.0558,0.0000,3.3377,5.6278,5.5979,5.3853,4.9199,18.9256,2.0000
sub-011,ses-02,Pz,8,8,2,2,24.5240,10.8078,7.5193,3.6751,0.0000,5.4470,5.9915,5.9176,6.3181,6.5663,41.6291,1.0000
sub-011,ses-02,Pz,9,8,2,2,3.4919,11.8215,8.4731,2.5311,0.0000,3.3720,4.8399,4.8165,5.6281,3.8245,27.2522,10.0000
sub-011,ses-02,Pz,10,8,2,2,5.5559,3.0243,7.3605,5.0923,0.0000,3.3647,5.7336,5.7363,6.8910,5.6287,14.4467,14.0000
sub-011,ses-02,Pz,11,8,2,2,4.1608,10.1276,6.9872,2.4357,0.0000,3.0405,5.5414,5.5328,4.7064,5.3881,28.3207,7.0000
